transaction_id,user_id,amount,transaction_type,merchant_category,country,hour,device_risk_score,ip_risk_score,is_fraud
346,373,1434.74,Online,Travel,UK,2,0.33227359235489705,0.21855663675005884,0
347,487,4674.37,ATM,Food,FR,1,0.100275,0.2450410757270271,1
348,700,2864.08,QR,Electronics,UK,2,0.21331367957973711,0.22416752003881958,0
349,415,1542.84,ATM,Food,UK,1,0.4148947115854651,0.14798365696144062,0
350,113,2229.62,POS,Electronics,DE,2,0.100275,0.2825866750034608,0
351,341,1210.64,Online,Clothing,US,1,0.100275,0.573229615560417,0
352,876,2631.79,Online,Food,UK,2,0.100275,0.5286595505374431,0
353,445,3134.19,Online,Food,UK,1,0.33263857416416183,0.10659357597116812,0
354,664,3859.94,QR,Food,DE,2,0.3649750858102046,0.23073981881682352,0
355,997,4256.49,ATM,Travel,DE,1,0.4281602377469317,0.5891398867332308,1
356,439,2459.78,Online,Food,US,2,0.2334969987979603,0.13404558066922246,0
357,191,3826.54,POS,Grocery,UK,1,0.100275,0.5057173273188544,0
358,466,1780.45,POS,Food,TR,2,0.30915752277085775,0.20786529340910103,0
359,554,3806.35,Online,Food,UK,1,0.2439152804515591,0.03810014022415177,0
360,527,1575.52,POS,Clothing,FR,2,0.100275,0.043510526848938744,0
361,608,57.77,Online,Electronics,DE,1,0.4700714648720173,0.12646399039021287,0
362,875,2563.88,POS,Electronics,UK,2,0.2064763896568856,0.2974971206103138,0
363,134,2908.57,POS,Grocery,US,1,0.3467485513982054,0.2796791219156475,0
364,305,2687.21,ATM,Clothing,TR,2,0.4423868301636667,0.15555415774619438,0
365,180,4119.04,ATM,Grocery,TR,1,0.2228771264353842,0.12079084126757656,0
366,661,4762.33,QR,Clothing,DE,2,0.18968360555244867,0.1388487903567784,1
367,971,1599.98,POS,Clothing,TR,1,0.12128306440210392,0.010468972580436946,0
368,487,211.77,POS,Electronics,UK,2,0.100275,0.1345985390715977,0
369,101,2140.09,ATM,Electronics,FR,1,0.25858261136453914,0.5516315531478203,0
370,489,3873.34,POS,Food,TR,2,0.4702795432049877,0.4287823521666993,1
371,665,1873.5,QR,Grocery,UK,1,0.24808969550058525,0.3340576307374895,0
372,205,1312.44,QR,Food,TR,2,0.21177221667262366,0.1764619448375631,0
373,871,422.56,Online,Food,UK,1,0.12373011846168189,0.34739501550974495,0
374,921,3401.37,ATM,Travel,UK,2,0.3133995594502498,0.2319760742118314,0
375,576,2863.09,QR,Electronics,US,1,0.2709434728588829,0.0,0
376,802,4168.04,ATM,Travel,DE,2,0.7320023051720967,0.2064951433388707,1
377,501,3211.83,Online,Food,DE,1,0.6934141785839026,0.2529944372986423,1
378,829,1341.16,ATM,Clothing,TR,2,0.100275,0.14444583196901848,0
379,655,4428.16,QR,Clothing,FR,1,0.29102462516788446,0.1691340172554763,1
380,261,4196.48,Online,Food,UK,2,0.2541790694167116,0.0,0
381,301,3577.6,ATM,Clothing,US,1,0.630784638746421,0.21855663675005884,1
382,369,2698.07,QR,Travel,FR,2,0.5479804512910349,0.2450410757270271,0
383,962,3938.82,Online,Clothing,TR,1,0.7486047593608501,0.22416752003881958,1
384,915,2719.5,ATM,Food,UK,2,0.8751923848055885,0.14798365696144062,1
385,370,131.29,POS,Travel,TR,1,0.7839399558385326,0.2825866750034608,0
386,288,2136.96,Online,Food,UK,2,0.8121778763552201,0.573229615560417,1
387,963,1750.62,QR,Travel,FR,1,0.4270583301636667,0.5286595505374431,0
388,249,456.63,POS,Food,DE,2,0.15227679125281705,0.10659357597116812,0
389,443,4109.84,POS,Grocery,TR,1,1.0,0.23073981881682352,1
390,742,1728.69,POS,Travel,DE,2,0.668105177395007,0.5891398867332308,0
391,121,1741.36,QR,Clothing,TR,1,0.5984896550364151,0.13404558066922246,0
392,931,163.86,POS,Food,UK,2,0.100275,0.5057173273188544,0
393,604,2745.83,POS,Clothing,DE,1,1.0,0.20786529340910103,0
394,230,2674.45,Online,Food,UK,2,0.6555544416430523,0.03810014022415177,1
395,584,1783.18,QR,Travel,DE,1,1.0,0.043510526848938744,0
396,918,4471.62,POS,Clothing,FR,2,0.5821881932216441,0.12646399039021287,1
397,746,648.1,QR,Food,UK,1,0.9734438954146787,0.2974971206103138,0
398,120,1653.85,QR,Clothing,TR,2,0.4311823539452005,0.2796791219156475,0
399,940,1611.31,Online,Electronics,FR,1,0.4265789165485981,0.15555415774619438,0
400,266,465.99,POS,Clothing,FR,2,0.7941366324582591,0.12079084126757656,0
401,373,2408.32,ATM,Clothing,TR,1,0.35882004827262886,0.1388487903567784,0
402,487,3440.48,ATM,Food,UK,2,0.2311855209508196,0.010468972580436946,0
403,700,2560.73,QR,Grocery,DE,1,0.5078747333116601,0.1345985390715977,0
404,415,789.1,QR,Food,US,2,0.39847156193709286,0.5516315531478203,0
405,113,1889.54,POS,Grocery,TR,1,0.3412794113754423,0.4287823521666993,0
406,341,17.96,Online,Clothing,DE,2,0.2702724571785504,0.3340576307374895,0
407,876,4342.16,QR,Travel,UK,1,0.23529369558602403,0.1764619448375631,1
408,445,427.16,ATM,Electronics,UK,2,0.3192811772524914,0.34739501550974495,0
409,664,2988.4,QR,Food,UK,1,0.6873195988488282,0.2319760742118314,0
410,997,4931.35,ATM,Travel,DE,2,0.8263736105247922,0.0,0
411,439,2685.27,Online,Clothing,UK,1,0.6652549013963887,0.2064951433388707,0
412,191,4620.59,POS,Travel,US,2,0.4997397351202602,0.2529944372986423,1
413,466,1184.4,ATM,Grocery,TR,1,0.6885541898563487,0.14444583196901848,0
414,554,3800.98,POS,Electronics,UK,2,0.100275,0.1691340172554763,0
415,527,2658.67,POS,Travel,FR,1,0.34209015374583613,0.0,0
416,608,3603.98,Online,Food,UK,2,0.2724286323776248,0.21855663675005884,0
417,875,316.4,POS,Grocery,TR,1,0.23130983595452452,0.2450410757270271,0
418,134,742.96,ATM,Food,UK,2,0.22836134337059246,0.22416752003881958,0
419,305,669.92,POS,Electronics,UK,1,0.3371065226675638,0.14798365696144062,0
420,180,3437.39,Online,Clothing,US,2,0.4950903695919096,0.2825866750034608,0
421,661,4222.98,Online,Food,TR,1,0.5461785705029898,0.573229615560417,1
422,971,3749.33,POS,Electronics,UK,2,0.100275,0.5286595505374431,0
423,487,157.21,QR,Food,DE,1,0.2047900149581714,0.10659357597116812,0
424,101,4336.74,Online,Travel,UK,2,0.5069402365366051,0.23073981881682352,0
425,489,1773.96,POS,Grocery,UK,1,0.4886218955344657,0.5891398867332308,0
426,665,1988.83,ATM,Electronics,FR,2,0.3502676434578675,0.13404558066922246,0
427,205,528.82,Online,Clothing,TR,1,0.47920899003351257,0.5057173273188544,1
428,871,3688.34,POS,Clothing,DE,2,0.4567942684848548,0.20786529340910103,0
429,921,915.51,POS,Food,TR,1,0.4144444037145621,0.03810014022415177,0
430,576,2822.01,Online,Food,UK,2,0.7938992859161494,0.043510526848938744,0
431,802,4204.35,POS,Food,UK,1,0.3431566576275068,0.12646399039021287,1
432,501,450.58,Online,Food,DE,2,0.21959053719107758,0.2974971206103138,0
433,829,2679.0,ATM,Grocery,TR,1,0.33595424380076477,0.2796791219156475,0
434,655,1169.92,POS,Clothing,UK,2,0.4097315158407822,0.15555415774619438,0
435,261,1717.92,POS,Clothing,FR,1,0.7460821512426785,0.12079084126757656,0
436,301,2372.48,QR,Clothing,DE,2,0.15055,0.1388487903567784,0
437,369,1778.75,Online,Food,DE,1,0.3460204551283239,0.010468972580436946,0
438,962,3245.87,Online,Clothing,TR,2,0.39625040440547146,0.1345985390715977,0
439,915,2400.51,ATM,Clothing,TR,1,0.28320409301382903,0.5516315531478203,0
440,370,2923.08,POS,Grocery,UK,2,0.3545251261379579,0.4287823521666993,0
441,288,3685.43,ATM,Electronics,FR,1,0.4139779436710195,0.3340576307374895,1
442,963,2790.92,POS,Travel,US,2,0.5476100907633981,0.1764619448375631,0
443,249,2934.74,Online,Clothing,FR,1,0.576112553641148,0.34739501550974495,0
444,443,2824.47,Online,Electronics,UK,2,0.4397629327599452,0.2319760742118314,0
445,742,1896.97,ATM,Food,UK,1,1.0,0.0,0
446,121,1690.55,ATM,Grocery,TR,2,0.15055,0.2064951433388707,0
447,314,4498.74,ATM,Grocery,UK,1,0.6465789511055226,0.2529944372986423,1
448,430,3039.74,QR,Food,DE,2,0.282169672001373,0.14444583196901848,0
449,558,1225.54,POS,Electronics,US,1,0.31039618694471837,0.1691340172554763,0
450,187,2493.75,ATM,Food,DE,2,0.15067439317894678,0.0,0
451,472,1655.09,ATM,Grocery,FR,1,0.5672758352859974,0.21855663675005884,0
452,199,4668.79,ATM,Travel,DE,2,0.5330821549899179,0.2450410757270271,1
453,971,42.63,Online,Food,UK,1,0.3748534439979108,0.22416752003881958,0
454,763,1130.54,Online,Grocery,US,2,0.2574853849824628,0.14798365696144062,0
455,230,409.52,Online,Clothing,TR,1,0.4428158577874983,0.2825866750034608,0
456,761,1619.66,Online,Food,UK,2,0.6366715214878411,0.573229615560417,0
457,408,2719.98,Online,Electronics,DE,1,0.4672364082218042,0.5286595505374431,1
458,869,450.48,ATM,Electronics,FR,2,0.15055,0.10659357597116812,0
459,443,398.71,POS,Electronics,UK,1,0.5582051539744275,0.23073981881682352,0
460,591,437.38,Online,Grocery,UK,2,0.5236661864115049,0.5891398867332308,1
461,513,4899.44,Online,Clothing,DE,1,0.8369351041926315,0.13404558066922246,1
462,905,233.91,QR,Food,DE,2,0.5996137828276686,0.5057173273188544,0
463,485,2608.28,POS,Electronics,FR,1,0.45179025493975184,0.20786529340910103,0
464,291,1434.74,ATM,Food,UK,2,0.38241109235489705,0.03810014022415177,0
465,376,4674.37,POS,Grocery,DE,1,0.15055,0.043510526848938744,1
466,260,2864.08,POS,Food,TR,2,0.2634511795797371,0.12646399039021287,0
467,559,1542.84,ATM,Grocery,UK,1,0.4650322115854651,0.2974971206103138,0
468,413,2229.62,QR,Electronics,UK,2,0.15055,0.2796791219156475,0
469,121,1210.64,POS,Electronics,UK,1,0.15055,0.15555415774619438,0
470,352,2631.79,QR,Food,FR,2,0.15055,0.12079084126757656,0
471,847,3134.19,Online,Clothing,US,1,0.38277607416416183,0.1388487903567784,0
472,956,3859.94,ATM,Travel,DE,2,0.4151125858102046,0.010468972580436946,0
473,660,4256.49,Online,Food,UK,1,0.4782977377469317,0.1345985390715977,1
474,574,2459.78,POS,Clothing,FR,2,0.2836344987979603,0.5516315531478203,0
475,158,3826.54,POS,Clothing,DE,1,0.15055,0.4287823521666993,0
476,610,1780.45,POS,Travel,US,2,0.35929502277085775,0.3340576307374895,0
477,781,3806.35,POS,Food,TR,1,0.2940527804515591,0.1764619448375631,0
478,575,1575.52,Online,Electronics,UK,2,0.15055,0.34739501550974495,0
479,799,57.77,ATM,Electronics,FR,1,0.5202089648720173,0.2319760742118314,0
480,882,2563.88,Online,Electronics,UK,2,0.2566138896568856,0.0,0
481,289,2908.57,QR,Travel,DE,1,0.3968860513982054,0.2064951433388707,0
482,786,2687.21,Online,Food,UK,2,0.4925243182967657,0.2529944372986423,0
483,662,4119.04,POS,Grocery,UK,1,0.2730146264353842,0.14444583196901848,1
484,975,4762.33,POS,Food,TR,2,0.23982110555244867,0.1691340172554763,1
485,666,1599.98,Online,Food,US,1,0.17142056440210392,0.0,0
486,343,211.77,QR,Travel,DE,2,0.15055,0.21855663675005884,0
487,931,2140.09,Online,Electronics,FR,1,0.30872011136453914,0.2450410757270271,0
488,604,3873.34,POS,Travel,UK,2,0.5204170432049877,0.22416752003881958,1
489,230,1873.5,QR,Clothing,US,1,0.29822719550058525,0.14798365696144062,0
490,584,1312.44,ATM,Grocery,TR,2,0.26190971667262366,0.2825866750034608,0
491,918,422.56,Online,Food,UK,1,0.17386761846168189,0.573229615560417,0
492,746,3401.37,POS,Electronics,UK,2,0.3635370594502498,0.5286595505374431,1
493,120,2863.09,ATM,Electronics,FR,1,0.3210809728588829,0.10659357597116812,0
494,940,4168.04,POS,Food,US,2,0.7821398051720967,0.23073981881682352,1
495,266,3211.83,ATM,Clothing,DE,1,0.7435516785839026,0.5891398867332308,1
496,373,1341.16,Online,Food,FR,2,0.15055,0.13404558066922246,0
497,487,4428.16,ATM,Food,DE,1,0.34116212516788446,0.5057173273188544,1
498,700,4196.48,POS,Electronics,US,2,0.30431656941671162,0.20786529340910103,1
499,415,3577.6,Online,Grocery,UK,1,0.680922138746421,0.03810014022415177,1
500,113,2698.07,ATM,Electronics,UK,2,0.5981179512910349,0.043510526848938744,0
501,341,3938.82,Online,Clothing,UK,1,0.7987422593608501,0.12646399039021287,1
502,876,2719.5,POS,Food,TR,2,0.9253298848055885,0.2974971206103138,1
503,445,131.29,QR,Grocery,UK,1,0.8340779558385326,0.2796791219156475,0
504,664,2136.96,ATM,Travel,TR,2,0.8623153763552201,0.15555415774619438,1
505,997,1750.62,QR,Travel,DE,1,0.4771958301636667,0.12079084126757656,0
506,439,456.63,POS,Food,DE,2,0.20241429125281705,0.1388487903567784,0
507,191,4109.84,POS,Grocery,TR,1,1.0,0.010468972580436946,1
508,466,1728.69,ATM,Travel,DE,2,0.718242677395007,0.1345985390715977,0
509,554,1741.36,QR,Travel,UK,1,0.6486271550364151,0.5516315531478203,0
510,527,163.86,POS,Food,FR,2,0.15055,0.4287823521666993,0
511,608,2745.83,ATM,Electronics,TR,1,1.0,0.3340576307374895,0
512,875,2674.45,QR,Grocery,DE,2,0.7056919416430523,0.1764619448375631,0
513,134,1783.18,POS,Grocery,FR,1,1.0,0.34739501550974495,1
514,305,4471.62,Online,Clothing,DE,2,0.6323256932216441,0.2319760742118314,1
515,180,648.1,ATM,Clothing,FR,1,1.0,0.0,0
516,661,1653.85,QR,Clothing,UK,2,0.4813198539452005,0.2064951433388707,0
517,971,1611.31,ATM,Clothing,FR,1,0.4767164165485981,0.2529944372986423,0
518,487,465.99,Online,Electronics,TR,2,0.8442741324582591,0.14444583196901848,0
519,101,2408.32,POS,Electronics,UK,1,0.40895754827262886,0.1691340172554763,0
520,489,3440.48,ATM,Food,US,2,0.2811855209508196,0.0,0
521,665,2560.73,QR,Food,FR,1,0.5578747333116601,0.21855663675005884,0
522,205,789.1,QR,Food,US,2,0.44847156193709286,0.2450410757270271,0
523,871,1889.54,POS,Grocery,TR,1,0.3912794113754423,0.22416752003881958,0
524,921,17.96,ATM,Grocery,DE,2,0.3202724571785504,0.14798365696144062,0
525,576,4342.16,ATM,Electronics,FR,1,0.28515619558602403,0.2825866750034608,1
526,802,427.16,QR,Travel,UK,2,0.3691436772524914,0.573229615560417,0
527,501,2988.4,Online,Grocery,US,1,0.7370445988488282,0.5286595505374431,1
528,829,4931.35,QR,Clothing,UK,2,0.8760986105247922,0.10659357597116812,1
529,655,2685.27,Online,Clothing,TR,1,0.7149799013963887,0.23073981881682352,0
530,261,4620.59,POS,Clothing,DE,2,0.5496022351202602,0.5891398867332308,1
531,301,1184.4,ATM,Grocery,TR,1,0.7384166898563487,0.13404558066922246,0
532,369,3800.98,Online,Clothing,TR,2,0.15055,0.5057173273188544,0
533,962,2658.67,ATM,Food,UK,1,0.39181515374583613,0.20786529340910103,0
534,915,3603.98,POS,Electronics,UK,2,0.3222911323776248,0.03810014022415177,0
535,370,316.4,Online,Travel,UK,1,0.2811723359545245,0.043510526848938744,0
536,288,742.96,ATM,Grocery,TR,2,0.27822384337059246,0.12646399039021287,0
537,963,669.92,POS,Electronics,DE,1,0.3869690226675638,0.2974971206103138,0
538,249,3437.39,Online,Clothing,US,2,0.5449528695919096,0.2796791219156475,0
539,443,4222.98,POS,Clothing,UK,1,0.5960410705029898,0.15555415774619438,1
540,742,3749.33,POS,Travel,DE,2,0.15055,0.12079084126757656,0
541,121,157.21,Online,Food,DE,1,0.2546625149581714,0.1388487903567784,0
542,314,4336.74,Online,Travel,FR,2,0.5568027365366051,0.010468972580436946,0
543,430,1773.96,ATM,Electronics,FR,1,0.5384843955344657,0.1345985390715977,0
544,558,1988.83,QR,Food,UK,2,0.4001301434578675,0.5516315531478203,0
545,187,528.82,Online,Clothing,US,1,0.52893399003351257,0.4287823521666993,1
546,472,3688.34,POS,Travel,FR,2,0.5066617684848548,0.3340576307374895,0
547,199,915.51,POS,Grocery,UK,1,0.4643069037145621,0.1764619448375631,0
548,971,2822.01,POS,Grocery,UK,2,0.8437617859161494,0.34739501550974495,0
549,763,4204.35,QR,Grocery,US,1,0.3930191576275068,0.2319760742118314,1
550,230,450.58,POS,Food,DE,2,0.26945303719107758,0.0,0
551,761,2679.0,Online,Travel,FR,1,0.38581674380076477,0.2064951433388707,0
552,408,1169.92,POS,Travel,DE,2,0.4595940158407822,0.2529944372986423,0
553,869,1717.92,QR,Travel,UK,1,0.7959446512426785,0.14444583196901848,0
554,443,2372.48,POS,Food,US,2,0.200275,0.1691340172554763,0
555,591,1778.75,POS,Clothing,DE,1,0.3958829551283239,0.0,0
556,513,3245.87,Online,Clothing,US,2,0.44611290440547146,0.21855663675005884,0
557,905,2400.51,QR,Food,UK,1,0.33306659301382903,0.2450410757270271,0
558,485,2923.08,POS,Grocery,FR,2,0.4043876261379579,0.22416752003881958,0
559,291,3685.43,Online,Food,DE,1,0.4638404436710195,0.14798365696144062,1
560,376,2790.92,QR,Grocery,FR,2,0.5974725907633981,0.2825866750034608,0
561,260,2934.74,ATM,Clothing,TR,1,0.625975053641148,0.573229615560417,0
562,559,2824.47,QR,Clothing,DE,2,0.4896254327599452,0.5286595505374431,0
563,413,1896.97,QR,Grocery,DE,1,1.0,0.10659357597116812,0
564,121,1690.55,Online,Food,UK,2,0.25055,0.23073981881682352,0
565,352,4498.74,Online,Travel,UK,1,0.6964414511055226,0.5891398867332308,1
566,847,3039.74,POS,Travel,US,2,0.332032172001373,0.13404558066922246,0
567,956,1225.54,QR,Travel,DE,1,0.36025868694471837,0.5057173273188544,0
568,660,2493.75,ATM,Travel,TR,2,0.20053689317894679,0.20786529340910103,0
569,574,1655.09,ATM,Grocery,TR,1,0.6171383352859974,0.03810014022415177,0
570,158,4668.79,ATM,Food,UK,2,0.5829446549899179,0.043510526848938744,1
571,610,42.63,ATM,Electronics,FR,1,0.4247159439979108,0.12646399039021287,0
572,781,1130.54,ATM,Food,UK,2,0.30734788498246281,0.2974971206103138,0
573,575,409.52,ATM,Grocery,TR,1,0.4926783577874983,0.2796791219156475,0
574,799,1619.66,QR,Electronics,UK,2,0.6865340214878411,0.15555415774619438,0
575,882,2719.98,ATM,Electronics,DE,1,0.5170989082218042,0.12079084126757656,0
576,289,450.48,QR,Electronics,US,2,0.200275,0.1388487903567784,0
577,786,398.71,ATM,Grocery,DE,1,0.6080676539744275,0.010468972580436946,0
578,662,437.38,QR,Clothing,FR,2,0.5735286864115049,0.1345985390715977,0
579,975,4899.44,POS,Grocery,DE,1,0.8867976041926315,0.5516315531478203,1
580,666,233.91,QR,Electronics,TR,2,0.6494762828276686,0.4287823521666993,0
581,343,2608.28,QR,Electronics,DE,1,0.50165275493975184,0.3340576307374895,0
582,931,1434.74,Online,Clothing,TR,2,0.43227359235489705,0.1764619448375631,0
583,604,4674.37,POS,Food,UK,1,0.200275,0.34739501550974495,1
584,230,2864.08,POS,Travel,TR,2,0.31331367957973711,0.2319760742118314,0
585,584,1542.84,QR,Travel,DE,1,0.5148947115854651,0.0,0
586,918,2229.62,Online,Food,UK,2,0.200275,0.2064951433388707,0
587,746,1210.64,POS,Grocery,UK,1,0.200275,0.2529944372986423,0
588,120,2631.79,POS,Food,TR,2,0.200275,0.14444583196901848,0
589,940,3134.19,Online,Food,US,1,0.43263857416416183,0.1691340172554763,0
590,266,3859.94,QR,Travel,DE,2,0.4649750858102046,0.0,0
591,373,4256.49,Online,Electronics,UK,1,0.5281602377469317,0.21855663675005884,1
592,487,2459.78,POS,Travel,DE,2,0.3334969987979603,0.2450410757270271,0
593,700,3826.54,QR,Clothing,US,1,0.200275,0.22416752003881958,0
594,415,1780.45,ATM,Grocery,TR,2,0.40915752277085775,0.14798365696144062,0
595,113,3806.35,POS,Electronics,DE,1,0.3439152804515591,0.2825866750034608,0
596,341,1575.52,POS,Clothing,US,2,0.200275,0.573229615560417,0
597,876,57.77,ATM,Travel,UK,1,0.5700714648720173,0.5286595505374431,0
598,445,2563.88,ATM,Electronics,US,2,0.3064763896568856,0.10659357597116812,0
599,664,2908.57,POS,Electronics,DE,1,0.4467485513982054,0.23073981881682352,0
600,997,2687.21,Online,Electronics,FR,2,0.5423868301636667,0.5891398867332308,0
601,439,4119.04,ATM,Electronics,US,1,0.3228771264353842,0.13404558066922246,1
602,191,4762.33,POS,Food,TR,2,0.28968360555244867,0.5057173273188544,1
603,466,1599.98,ATM,Clothing,TR,1,0.22128306440210392,0.20786529340910103,0
604,554,211.77,Online,Clothing,UK,2,0.200275,0.03810014022415177,0
605,527,2140.09,POS,Food,DE,1,0.35858261136453914,0.043510526848938744,0
606,608,3873.34,ATM,Grocery,UK,1,0.5702795432049877,0.12646399039021287,1
607,875,1873.5,QR,Grocery,UK,2,0.34808969550058525,0.2974971206103138,0
608,134,1312.44,POS,Electronics,UK,1,0.31177221667262366,0.2796791219156475,0
609,305,422.56,ATM,Travel,TR,2,0.22373011846168189,0.15555415774619438,0
610,180,3401.37,ATM,Grocery,TR,1,0.4133995594502498,0.12079084126757656,1
611,661,2863.09,POS,Travel,UK,2,0.3709434728588829,0.1388487903567784,0
612,971,4168.04,QR,Clothing,TR,1,0.8320023051720967,0.010468972580436946,1
613,487,3211.83,POS,Travel,DE,2,0.7934141785839026,0.1345985390715977,1
614,101,1341.16,ATM,Clothing,UK,1,0.200275,0.5516315531478203,0
615,489,4428.16,POS,Food,TR,2,0.39102462516788446,0.4287823521666993,1
616,665,4196.48,Online,Food,DE,1,0.3541790694167116,0.3340576307374895,1
617,205,3577.6,ATM,Grocery,TR,2,0.730784638746421,0.1764619448375631,1
618,871,2698.07,ATM,Grocery,UK,1,0.6479804512910349,0.34739501550974495,0
619,921,3938.82,POS,Electronics,DE,2,0.8486047593608501,0.2319760742118314,1
620,576,2719.5,QR,Clothing,FR,1,0.9751923848055885,0.0,0
621,802,131.29,POS,Electronics,FR,2,0.8839399558385326,0.2064951433388707,0
622,501,2136.96,QR,Travel,DE,1,0.9121778763552201,0.2529944372986423,1
623,829,1750.62,Online,Clothing,DE,2,0.5270583301636667,0.14444583196901848,0
624,655,456.63,QR,Food,DE,1,0.25227679125281705,0.1691340172554763,0
625,261,4109.84,POS,Grocery,FR,2,1.0,0.0,0
626,301,1728.69,ATM,Clothing,DE,1,0.768105177395007,0.21855663675005884,0
627,369,1741.36,QR,Clothing,TR,2,0.6984896550364151,0.2450410757270271,0
628,962,163.86,Online,Travel,UK,1,0.200275,0.22416752003881958,0
629,915,2745.83,QR,Grocery,UK,2,1.0,0.14798365696144062,0
630,370,2674.45,QR,Food,US,1,0.7555544416430523,0.2825866750034608,1
631,288,1783.18,POS,Clothing,DE,2,1.0,0.573229615560417,0
632,963,4471.62,Online,Grocery,UK,1,0.6821881932216441,0.5286595505374431,1
633,249,648.1,Online,Food,DE,2,1.0,0.10659357597116812,0
634,443,1653.85,POS,Food,UK,1,0.5311823539452005,0.23073981881682352,0
635,591,1611.31,Online,Clothing,TR,2,0.5265789165485981,0.5891398867332308,0
636,513,465.99,POS,Travel,US,1,0.8941366324582591,0.13404558066922246,0
637,905,2408.32,Online,Grocery,UK,2,0.45882004827262886,0.5057173273188544,0
638,485,3440.48,POS,Food,TR,1,0.3311855209508196,0.20786529340910103,0
639,291,2560.73,POS,Travel,UK,2,0.6078747333116601,0.03810014022415177,0
640,376,789.1,Online,Clothing,FR,1,0.49847156193709286,0.043510526848938744,0
641,260,1889.54,QR,Travel,TR,2,0.4412794113754423,0.12646399039021287,0
642,559,17.96,ATM,Food,US,1,0.3702724571785504,0.2974971206103138,0
643,413,4342.16,Online,Food,UK,2,0.33529369558602403,0.2796791219156475,1
644,121,427.16,Online,Travel,UK,1,0.4192811772524914,0.15555415774619438,0
645,352,2988.4,POS,Travel,US,2,0.7873195988488282,0.12079084126757656,1
646,847,4931.35,QR,Travel,DE,1,0.9263736105247922,0.1388487903567784,1
647,956,2685.27,QR,Travel,DE,2,0.7652549013963887,0.010468972580436946,0
648,660,4620.59,ATM,Travel,TR,1,0.5997397351202602,0.1345985390715977,1
649,574,1184.4,ATM,Grocery,TR,2,0.7885541898563487,0.5516315531478203,0
650,158,3800.98,ATM,Food,UK,1,0.200275,0.4287823521666993,0
651,610,2658.67,ATM,Electronics,UK,2,0.44209015374583613,0.3340576307374895,0
652,781,3603.98,ATM,Food,UK,1,0.3724286323776248,0.1764619448375631,0
653,575,316.4,ATM,Grocery,TR,2,0.33130983595452452,0.34739501550974495,0
654,799,742.96,QR,Electronics,UK,1,0.32836134337059246,0.2319760742118314,0
655,882,669.92,ATM,Electronics,DE,2,0.4371065226675638,0.0,0
656,289,3437.39,QR,Electronics,US,1,0.5950903695919096,0.2064951433388707,0
657,786,4222.98,ATM,Grocery,DE,2,0.6461785705029898,0.2529944372986423,1
658,662,3749.33,QR,Clothing,FR,1,0.200275,0.14444583196901848,0
659,975,157.21,POS,Grocery,DE,2,0.3047900149581714,0.1691340172554763,0
660,666,4336.74,QR,Electronics,TR,1,0.6069402365366051,0.0,0
661,343,1773.96,QR,Electronics,DE,2,0.5886218955344657,0.21855663675005884,0
662,931,1988.83,Online,Clothing,TR,1,0.4502676434578675,0.2450410757270271,0
663,604,528.82,ATM,Food,UK,2,0.57920899003351257,0.22416752003881958,1
664,230,3688.34,POS,Travel,TR,1,0.5567942684848548,0.14798365696144062,0
665,584,915.51,QR,Travel,DE,2,0.5144444037145621,0.2825866750034608,0
666,918,2822.01,Online,Food,UK,1,0.8938992859161494,0.573229615560417,0
667,746,4204.35,POS,Grocery,UK,2,0.4431566576275068,0.5286595505374431,1
668,120,450.58,POS,Food,TR,1,0.31959053719107758,0.10659357597116812,0
669,940,2679.0,QR,Clothing,FR,2,0.43595424380076477,0.23073981881682352,0
670,266,1169.92,QR,Grocery,UK,1,0.5097315158407822,0.5891398867332308,0
671,373,1717.92,POS,Electronics,UK,2,0.8460821512426785,0.13404558066922246,0
672,487,2372.48,Online,Food,FR,1,0.25055,0.5057173273188544,0
673,700,1778.75,Online,Food,TR,2,0.4460204551283239,0.20786529340910103,0
674,415,3245.87,POS,Grocery,DE,1,0.49625040440547146,0.03810014022415177,0
675,113,2400.51,POS,Travel,DE,2,0.38320409301382903,0.043510526848938744,0
676,341,2923.08,POS,Grocery,US,1,0.4545251261379579,0.12646399039021287,0
677,876,3685.43,ATM,Travel,UK,2,0.5139779436710195,0.2974971206103138,1
678,445,2790.92,ATM,Electronics,US,1,0.6476100907633981,0.2796791219156475,0
679,664,2934.74,POS,Electronics,DE,2,0.676112553641148,0.15555415774619438,0
680,997,2824.47,Online,Electronics,FR,1,0.5397629327599452,0.12079084126757656,0
681,439,1896.97,ATM,Electronics,US,2,1.0,0.1388487903567784,0
682,191,1690.55,POS,Food,TR,1,0.25055,0.010468972580436946,0
683,466,4498.74,ATM,Food,TR,2,0.7465789511055226,0.1345985390715977,1
684,554,3039.74,Online,Clothing,UK,1,0.382169672001373,0.5516315531478203,0
685,527,1225.54,QR,Food,DE,2,0.41039618694471837,0.4287823521666993,0
686,608,2493.75,ATM,Grocery,UK,1,0.25067439317894678,0.3340576307374895,0
687,875,1655.09,Online,Grocery,UK,2,0.6672758352859974,0.1764619448375631,0
688,134,4668.79,POS,Electronics,UK,1,0.6330821549899179,0.34739501550974495,1
689,305,42.63,ATM,Travel,TR,2,0.4748534439979108,0.2319760742118314,0
690,180,1130.54,ATM,Grocery,TR,1,0.3574853849824628,0.0,0
691,661,409.52,POS,Travel,UK,2,0.5428158577874983,0.2064951433388707,0
